15120 cells | 32 cores | library-based (no RL) | out=results/
[9050/15120] rho10_mu0.1_eta1_kap1_sbm_seed7: INV=0 conv=0 best=delay8 dJ=+39.6  (1204s, inv so far 8)
[9100/15120] rho10_mu0.1_eta2_kap0.5_sbm_seed3: INV=0 conv=0 best=delay8 dJ=+62.1  (1210s, inv so far 8)
[9150/15120] rho10_mu0.1_eta5_kap0.25_sbm_seed5: INV=0 conv=0 best=protect_only dJ=+92.2  (1217s, inv so far 8)
[9200/15120] rho10_mu0.1_eta5_kap1_sbm_seed4: INV=0 conv=0 best=delay8 dJ=+112.9  (1223s, inv so far 8)
[9250/15120] rho10_mu0.1_eta8_kap0.5_bridge_seed1: INV=0 conv=0 best=delay8 dJ=+179.9  (1229s, inv so far 8)
[9300/15120] rho10_mu0.1_eta16_kap0.25_bridge_seed5: INV=0 conv=0 best=delay8 dJ=+265.7  (1236s, inv so far 8)
[9350/15120] rho10_mu0.1_eta16_kap1_bridge_seed6: INV=0 conv=0 best=delay8 dJ=+252.5  (1242s, inv so far 8)
[9400/15120] rho10_mu0.2_eta1_kap0.5_sbm_seed7: INV=0 conv=0 best=protect_only dJ=+89.3  (1249s, inv so far 8)
[9450/15120] rho10_mu0.2_eta2_kap0.25_artic_seed4: INV=0 conv=0 best=delay8 dJ=+88.9  (1256s, inv so far 8)
[9500/15120] rho10_mu0.2_eta2_kap1_artic_seed5: INV=0 conv=0 best=delay8 dJ=+65.0  (1262s, inv so far 8)
[9550/15120] rho10_mu0.2_eta5_kap0.5_artic_seed0: INV=0 conv=0 best=burn_then_protect dJ=+99.4  (1269s, inv so far 8)
[9600/15120] rho10_mu0.2_eta8_kap0.25_artic_seed7: INV=0 conv=0 best=delay8 dJ=+89.7  (1275s, inv so far 8)
[9650/15120] rho10_mu0.2_eta8_kap1_artic_seed6: INV=0 conv=0 best=delay8 dJ=+134.0  (1282s, inv so far 8)
[9700/15120] rho10_mu0.2_eta16_kap0.5_artic_seed6: INV=0 conv=0 best=delay8 dJ=+174.4  (1289s, inv so far 8)
[9750/15120] rho10_mu0.3_eta1_kap0.5_sbm_seed3: INV=0 conv=0 best=delay8 dJ=+97.2  (1295s, inv so far 8)
[9800/15120] rho10_mu0.3_eta2_kap0.25_bridge_seed0: INV=0 conv=0 best=delay8 dJ=+125.4  (1302s, inv so far 8)
[9850/15120] rho10_mu0.3_eta2_kap1_sbm_seed5: INV=0 conv=0 best=delay8 dJ=+109.0  (1309s, inv so far 8)
[9900/15120] rho10_mu0.3_eta5_kap0.5_bridge_seed5: INV=0 conv=0 best=delay8 dJ=+112.7  (1315s, inv so far 8)
[9950/15120] rho10_mu0.3_eta8_kap0.25_bridge_seed3: INV=0 conv=0 best=delay8 dJ=+135.5  (1322s, inv so far 8)
[10000/15120] rho10_mu0.3_eta8_kap1_bridge_seed7: INV=0 conv=0 best=delay8 dJ=+193.3  (1328s, inv so far 8)
[10050/15120] rho10_mu0.3_eta16_kap0.5_artic_seed5: INV=0 conv=0 best=delay8 dJ=+65.0  (1336s, inv so far 8)
[10100/15120] rho10_mu0.4_eta1_kap0.25_artic_seed3: INV=0 conv=0 best=burn_then_protect dJ=+70.2  (1342s, inv so far 8)
[10150/15120] rho10_mu0.4_eta1_kap1_artic_seed0: INV=0 conv=0 best=delay8 dJ=+101.2  (1350s, inv so far 8)
[10200/15120] rho10_mu0.4_eta2_kap0.5_artic_seed1: INV=0 conv=0 best=burn_then_protect dJ=+83.6  (1357s, inv so far 8)
[10250/15120] rho10_mu0.4_eta5_kap0.5_sbm_seed3: INV=0 conv=0 best=protect_only dJ=+212.4  (1364s, inv so far 8)
[10300/15120] rho10_mu0.4_eta8_kap0.25_bridge_seed4: INV=0 conv=0 best=delay8 dJ=+96.8  (1371s, inv so far 8)
[10350/15120] rho10_mu0.4_eta8_kap1_sbm_seed2: INV=0 conv=0 best=delay8 dJ=+356.9  (1378s, inv so far 8)
[10400/15120] rho10_mu0.4_eta16_kap0.5_bridge_seed0: INV=0 conv=0 best=delay8 dJ=+505.3  (1385s, inv so far 8)
[10450/15120] rho10_mu0.5_eta1_kap0.25_bridge_seed1: INV=0 conv=0 best=delay8 dJ=+87.8  (1392s, inv so far 8)
[10500/15120] rho10_mu0.5_eta1_kap1_sbm_seed7: INV=0 conv=0 best=delay8 dJ=+131.6  (1399s, inv so far 8)
[10550/15120] rho10_mu0.5_eta2_kap0.5_bridge_seed3: INV=0 conv=0 best=delay8 dJ=+105.2  (1406s, inv so far 8)
[10600/15120] rho10_mu0.5_eta5_kap0.25_bridge_seed7: INV=0 conv=0 best=delay8 dJ=+196.8  (1413s, inv so far 8)
[10650/15120] rho10_mu0.5_eta5_kap1_artic_seed2: INV=0 conv=0 best=delay8 dJ=+106.6  (1421s, inv so far 8)
[10700/15120] rho10_mu0.5_eta8_kap0.5_artic_seed0: INV=0 conv=0 best=delay8 dJ=+113.0  (1428s, inv so far 8)
[10750/15120] rho10_mu0.5_eta16_kap0.25_artic_seed1: INV=0 conv=0 best=protect_only dJ=+128.6  (1435s, inv so far 8)
[10800/15120] rho20_mu0.05_eta1_kap0.25_sbm_seed5: INV=0 conv=0 best=delay8 dJ=+53.4  (1442s, inv so far 8)
[10850/15120] rho20_mu0.05_eta1_kap1_sbm_seed5: INV=0 conv=0 best=delay8 dJ=+54.1  (1448s, inv so far 8)
[10900/15120] rho20_mu0.05_eta2_kap0.25_artic_seed3: INV=0 conv=0 best=delay8 dJ=+141.1  (1454s, inv so far 8)
[10950/15120] rho20_mu0.05_eta2_kap1_artic_seed1: INV=0 conv=0 best=delay8 dJ=+132.3  (1460s, inv so far 8)
[11000/15120] rho20_mu0.05_eta5_kap0.5_artic_seed6: INV=0 conv=0 best=delay8 dJ=+218.9  (1466s, inv so far 8)
[11050/15120] rho20_mu0.05_eta8_kap0.5_bridge_seed4: INV=0 conv=0 best=delay8 dJ=+183.0  (1472s, inv so far 8)
[11100/15120] rho20_mu0.05_eta16_kap0.25_bridge_seed1: INV=0 conv=0 best=delay8 dJ=+592.7  (1478s, inv so far 8)
[11150/15120] rho20_mu0.05_eta16_kap1_bridge_seed0: INV=0 conv=0 best=delay8 dJ=+991.9  (1484s, inv so far 8)
[11200/15120] rho20_mu0.1_eta1_kap0.5_bridge_seed7: INV=0 conv=0 best=delay8 dJ=+154.9  (1490s, inv so far 8)
[11250/15120] rho20_mu0.1_eta2_kap0.25_artic_seed5: INV=0 conv=0 best=delay8 dJ=+113.0  (1497s, inv so far 8)
[11300/15120] rho20_mu0.1_eta5_kap0.25_sbm_seed2: INV=0 conv=0 best=delay8 dJ=+139.5  (1504s, inv so far 8)
[11350/15120] rho20_mu0.1_eta5_kap0.5_artic_seed0: INV=0 conv=0 best=delay8 dJ=+168.5  (1510s, inv so far 8)
[11400/15120] rho20_mu0.1_eta8_kap0.5_sbm_seed0: INV=0 conv=0 best=protect_only dJ=+184.1  (1516s, inv so far 8)
[11450/15120] rho20_mu0.1_eta8_kap1_artic_seed1: INV=0 conv=0 best=delay8 dJ=+128.3  (1522s, inv so far 8)
[11500/15120] rho20_mu0.1_eta16_kap0.5_artic_seed6: INV=0 conv=0 best=delay8 dJ=+339.9  (1529s, inv so far 8)
[11550/15120] rho20_mu0.2_eta1_kap0.5_sbm_seed5: INV=0 conv=0 best=delay8 dJ=+145.4  (1536s, inv so far 8)
[11600/15120] rho20_mu0.2_eta2_kap0.25_sbm_seed5: INV=0 conv=0 best=protect_only dJ=+193.4  (1542s, inv so far 8)
[11650/15120] rho20_mu0.2_eta2_kap1_bridge_seed4: INV=0 conv=0 best=delay8 dJ=+94.3  (1549s, inv so far 8)
[11700/15120] rho20_mu0.2_eta5_kap0.5_bridge_seed3: INV=0 conv=0 best=delay8 dJ=+193.9  (1555s, inv so far 8)
[11750/15120] rho20_mu0.2_eta8_kap0.25_bridge_seed6: INV=0 conv=0 best=delay8 dJ=+301.6  (1562s, inv so far 8)
[11800/15120] rho20_mu0.2_eta16_kap0.25_sbm_seed0: INV=0 conv=0 best=protect_only dJ=+471.8  (1568s, inv so far 8)
[11850/15120] rho20_mu0.2_eta16_kap0.5_artic_seed4: INV=0 conv=0 best=delay8 dJ=+204.0  (1575s, inv so far 8)
[11900/15120] rho20_mu0.3_eta1_kap0.25_artic_seed3: INV=0 conv=0 best=delay8 dJ=+143.1  (1582s, inv so far 8)
[11950/15120] rho20_mu0.3_eta1_kap1_artic_seed3: INV=0 conv=0 best=delay8 dJ=+143.1  (1589s, inv so far 8)
[12000/15120] rho20_mu0.3_eta2_kap0.5_artic_seed3: INV=0 conv=0 best=delay8 dJ=+145.1  (1595s, inv so far 8)
[12050/15120] rho20_mu0.3_eta5_kap0.25_artic_seed6: INV=0 conv=0 best=delay8 dJ=+238.2  (1602s, inv so far 8)
[12100/15120] rho20_mu0.3_eta8_kap0.25_bridge_seed1: INV=0 conv=0 best=delay8 dJ=+344.7  (1609s, inv so far 8)
[12150/15120] rho20_mu0.3_eta8_kap1_sbm_seed7: INV=0 conv=0 best=delay8 dJ=+538.4  (1615s, inv so far 8)
[12200/15120] rho20_mu0.3_eta16_kap0.5_bridge_seed0: INV=0 conv=0 best=delay8 dJ=+988.5  (1622s, inv so far 8)
[12250/15120] rho20_mu0.4_eta1_kap0.25_sbm_seed2: INV=0 conv=0 best=delay8 dJ=+232.2  (1629s, inv so far 8)
[12300/15120] rho20_mu0.4_eta1_kap1_bridge_seed5: INV=0 conv=0 best=delay8 dJ=+105.5  (1636s, inv so far 8)
[12350/15120] rho20_mu0.4_eta2_kap0.5_sbm_seed7: INV=0 conv=0 best=delay8 dJ=+303.8  (1642s, inv so far 8)
[12400/15120] rho20_mu0.4_eta5_kap0.25_bridge_seed3: INV=0 conv=0 best=delay8 dJ=+250.7  (1650s, inv so far 8)
[12450/15120] rho20_mu0.4_eta5_kap1_artic_seed5: INV=0 conv=0 best=delay8 dJ=+113.4  (1657s, inv so far 8)
[12500/15120] rho20_mu0.4_eta8_kap0.5_artic_seed7: INV=0 conv=0 best=delay8 dJ=+153.4  (1664s, inv so far 8)
[12550/15120] rho20_mu0.4_eta16_kap0.25_artic_seed3: INV=0 conv=0 best=delay8 dJ=+206.5  (1671s, inv so far 8)
[12600/15120] rho20_mu0.5_eta1_kap0.25_sbm_seed5: INV=0 conv=0 best=delay8 dJ=+163.1  (1678s, inv so far 8)
[12650/15120] rho20_mu0.5_eta1_kap1_sbm_seed1: INV=0 conv=0 best=delay8 dJ=+295.8  (1685s, inv so far 8)
[12700/15120] rho20_mu0.5_eta2_kap0.5_sbm_seed6: INV=0 conv=0 best=delay8 dJ=+234.0  (1693s, inv so far 8)
[12750/15120] rho20_mu0.5_eta5_kap0.25_bridge_seed1: INV=0 conv=0 best=delay8 dJ=+336.1  (1700s, inv so far 8)
[12800/15120] rho20_mu0.5_eta5_kap1_sbm_seed6: INV=0 conv=0 best=delay8 dJ=+407.2  (1707s, inv so far 8)
[12850/15120] rho20_mu0.5_eta8_kap0.5_sbm_seed4: INV=0 conv=0 best=protect_only dJ=+710.9  (1714s, inv so far 8)
[12900/15120] rho20_mu0.5_eta16_kap0.25_bridge_seed4: INV=0 conv=0 best=delay8 dJ=+723.4  (1721s, inv so far 8)
[12950/15120] rho20_mu0.5_eta16_kap1_bridge_seed6: INV=0 conv=0 best=delay8 dJ=+653.3  (1728s, inv so far 8)
[13000/15120] rho50_mu0.05_eta1_kap0.5_bridge_seed2: INV=0 conv=0 best=delay8 dJ=+466.3  (1733s, inv so far 8)
[13050/15120] rho50_mu0.05_eta2_kap0.25_bridge_seed7: INV=0 conv=0 best=delay8 dJ=+431.8  (1740s, inv so far 8)
[13100/15120] rho50_mu0.05_eta5_kap0.25_sbm_seed2: INV=0 conv=0 best=delay8 dJ=+232.0  (1746s, inv so far 8)
[13150/15120] rho50_mu0.05_eta5_kap0.5_artic_seed5: INV=0 conv=0 best=delay8 dJ=+257.1  (1752s, inv so far 8)
[13200/15120] rho50_mu0.05_eta8_kap0.5_sbm_seed5: INV=0 conv=0 best=delay8 dJ=+190.8  (1758s, inv so far 8)
[13250/15120] rho50_mu0.05_eta8_kap1_artic_seed3: INV=0 conv=0 best=delay8 dJ=+353.1  (1764s, inv so far 8)
[13300/15120] rho50_mu0.05_eta16_kap0.5_artic_seed3: INV=0 conv=0 best=delay8 dJ=+379.8  (1770s, inv so far 8)
[13350/15120] rho50_mu0.1_eta1_kap0.5_sbm_seed5: INV=0 conv=0 best=delay8 dJ=+187.7  (1776s, inv so far 8)
[13400/15120] rho50_mu0.1_eta2_kap0.25_sbm_seed4: INV=0 conv=0 best=delay8 dJ=+306.1  (1783s, inv so far 8)
[13450/15120] rho50_mu0.1_eta2_kap1_bridge_seed4: INV=0 conv=0 best=delay8 dJ=+224.8  (1789s, inv so far 8)
[13500/15120] rho50_mu0.1_eta5_kap0.5_bridge_seed2: INV=0 conv=0 best=delay8 dJ=+1036.3  (1795s, inv so far 8)
[13550/15120] rho50_mu0.1_eta8_kap0.25_bridge_seed3: INV=0 conv=0 best=delay8 dJ=+659.5  (1802s, inv so far 8)
[13600/15120] rho50_mu0.1_eta8_kap1_bridge_seed7: INV=0 conv=0 best=delay8 dJ=+880.6  (1808s, inv so far 8)
[13650/15120] rho50_mu0.1_eta16_kap0.5_artic_seed5: INV=0 conv=0 best=delay8 dJ=+257.1  (1815s, inv so far 8)
[13700/15120] rho50_mu0.2_eta1_kap0.25_artic_seed5: INV=0 conv=0 best=delay8 dJ=+257.1  (1821s, inv so far 8)
[13750/15120] rho50_mu0.2_eta1_kap1_artic_seed3: INV=0 conv=0 best=delay8 dJ=+329.8  (1828s, inv so far 8)
[13800/15120] rho50_mu0.2_eta2_kap0.5_artic_seed1: INV=0 conv=0 best=delay8 dJ=+312.8  (1834s, inv so far 8)
[13850/15120] rho50_mu0.2_eta5_kap0.25_artic_seed1: INV=0 conv=0 best=delay8 dJ=+307.8  (1841s, inv so far 8)
[13900/15120] rho50_mu0.2_eta8_kap0.25_sbm_seed4: INV=0 conv=0 best=protect_only dJ=+805.0  (1848s, inv so far 8)
[13950/15120] rho50_mu0.2_eta8_kap1_bridge_seed4: INV=0 conv=0 best=delay8 dJ=+449.8  (1854s, inv so far 8)
[14000/15120] rho50_mu0.2_eta16_kap0.5_bridge_seed0: INV=0 conv=0 best=delay8 dJ=+2438.5  (1861s, inv so far 8)
[14050/15120] rho50_mu0.3_eta1_kap0.25_bridge_seed4: INV=0 conv=0 best=delay8 dJ=+185.4  (1867s, inv so far 8)
[14100/15120] rho50_mu0.3_eta1_kap1_bridge_seed5: INV=0 conv=0 best=delay8 dJ=+246.0  (1874s, inv so far 8)
[14150/15120] rho50_mu0.3_eta2_kap0.5_bridge_seed6: INV=0 conv=0 best=delay8 dJ=+382.4  (1880s, inv so far 8)
[14200/15120] rho50_mu0.3_eta5_kap0.25_bridge_seed7: INV=0 conv=0 best=delay8 dJ=+654.3  (1887s, inv so far 8)
[14250/15120] rho50_mu0.3_eta5_kap1_artic_seed5: INV=0 conv=0 best=delay8 dJ=+257.1  (1894s, inv so far 8)
[14300/15120] rho50_mu0.3_eta8_kap0.5_artic_seed0: INV=0 conv=0 best=delay8 dJ=+411.6  (1901s, inv so far 8)
[14350/15120] rho50_mu0.3_eta16_kap0.25_artic_seed0: INV=0 conv=0 best=delay8 dJ=+431.7  (1907s, inv so far 8)
[14400/15120] rho50_mu0.3_eta16_kap1_artic_seed6: INV=0 conv=0 best=delay8 dJ=+968.8  (1914s, inv so far 8)
[14450/15120] rho50_mu0.4_eta1_kap1_sbm_seed3: INV=0 conv=0 best=delay8 dJ=+586.8  (1921s, inv so far 8)
[14500/15120] rho50_mu0.4_eta2_kap0.5_bridge_seed4: INV=0 conv=0 best=delay8 dJ=+230.7  (1929s, inv so far 8)
[14550/15120] rho50_mu0.4_eta5_kap0.25_sbm_seed4: INV=0 conv=0 best=protect_only dJ=+1177.7  (1936s, inv so far 8)
[14600/15120] rho50_mu0.4_eta5_kap1_sbm_seed2: INV=0 conv=0 best=delay8 dJ=+1176.5  (1942s, inv so far 8)
[14650/15120] rho50_mu0.4_eta8_kap0.5_bridge_seed0: INV=0 conv=0 best=delay8 dJ=+1359.3  (1949s, inv so far 8)
[14700/15120] rho50_mu0.4_eta16_kap0.25_bridge_seed5: INV=0 conv=0 best=delay8 dJ=+1267.3  (1956s, inv so far 8)
[14750/15120] rho50_mu0.4_eta16_kap1_bridge_seed2: INV=0 conv=0 best=delay8 dJ=+2926.6  (1963s, inv so far 8)
[14800/15120] rho50_mu0.5_eta1_kap0.5_artic_seed4: INV=0 conv=0 best=delay8 dJ=+378.4  (1971s, inv so far 8)
[14850/15120] rho50_mu0.5_eta2_kap0.25_artic_seed5: INV=0 conv=0 best=delay8 dJ=+252.9  (1978s, inv so far 8)
[14900/15120] rho50_mu0.5_eta2_kap1_artic_seed3: INV=0 conv=0 best=delay8 dJ=+370.9  (1985s, inv so far 8)
[14950/15120] rho50_mu0.5_eta5_kap0.5_artic_seed1: INV=0 conv=0 best=delay8 dJ=+486.0  (1992s, inv so far 8)
[15000/15120] rho50_mu0.5_eta8_kap0.25_artic_seed1: INV=0 conv=0 best=delay8 dJ=+580.7  (1999s, inv so far 8)
[15050/15120] rho50_mu0.5_eta16_kap0.25_sbm_seed1: INV=0 conv=0 best=protect_only dJ=+4121.3  (2007s, inv so far 8)
[15100/15120] rho50_mu0.5_eta16_kap1_sbm_seed6: INV=0 conv=0 best=delay8 dJ=+2548.8  (2013s, inv so far 8)
DONE 15120 cells in 2015s; inversions flagged: 8. Run: python analyze.py results/
